property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
house,Indiabulls Centrum Park3.7 ★,3.25,8125.0,4000.0,Plot area 4000(371.61 sq.m.),4.0,3.0,3+,20.0,,sector 103,,,,,,new,0,,4000.0,,0
house,Huda Flats,2.3,17037.0,1350.0,Plot area 150(125.42 sq.m.),5.0,3.0,3+,3.0,North-East,sector 7,1.0,1.0,1.0,0.0,0.0,old,0,,1350.0,,27
house,,5.5,13095.0,4200.0,Plot area 4200(390.19 sq.m.),9.0,9.0,3+,3.0,South,sector 23,0.0,1.0,0.0,1.0,0.0,moderately old,1,,4200.0,,0
house,,4.3,29311.0,1467.0,Plot area 163(136.29 sq.m.),6.0,4.0,2,2.0,,sector 47,0.0,0.0,0.0,1.0,0.0,moderately old,0,,1467.0,,0
house,Sai Kripa Floors 5,0.9,11250.0,800.0,Plot area 800(74.32 sq.m.),5.0,5.0,3,3.0,,sector 11,,,,,,relatively new,0,,800.0,,0
house,Signature Global City 92,0.75,7820.0,959.0,Built Up area: 959 (89.09 sq.m.),2.0,2.0,3,1.0,,sector 92,,,,,,,0,,958.955851,,0
house,,4.0,19753.0,2025.0,Built Up area: 225 (188.13 sq.m.)Carpet area: 180 sq.yards (150.5 sq.m.),5.0,4.0,1,2.0,North-East,sector 11,,,,,,,0,,2025.012507,180,0
house,Project Housing Board Colony,8.0,63492.0,1260.0,Built Up area: 140 (117.06 sq.m.),2.0,1.0,No,1.0,,sector 31,,,,,,,0,,1260.022134,,0
house,,0.45,9000.0,500.0,Carpet area: 500 (46.45 sq.m.),1.0,1.0,1,3.0,East,sector 8,,,,,,,0,,,499.983155,0
house,,1.2,4444.0,2700.0,Built Up area: 300 (250.84 sq.m.),7.0,3.0,No,3.0,,sector 11,,,,,,,0,,2700.0166759999997,,0
house,Bhim Nagar Society,0.4,2500.0,1600.0,Built Up area: 1600 (148.64 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),4.0,2.0,2,1.0,East,sector 6,,,,,,,0,,1599.946096,800,0
house,,2.95,20233.0,1458.0,Built Up area: 162 (135.45 sq.m.),2.0,2.0,No,1.0,North,sector 56,,,,,,,0,,1457.9702549999997,,0
house,Unitech Uniworld Resorts,8.0,17778.0,4500.0,Built Up area: 500 (418.06 sq.m.),6.0,5.0,3+,4.0,,sector 33,,,,,,,0,,4499.956034,,0
house,Vatika India Next4.1 ★,6.5,20062.0,3240.0,Built Up area: 360 (301.01 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),4.0,3.0,No,2.0,,sector 82,,,,,,,0,,3240.041539,300,0
house,,3.0,11494.0,2610.0,Built Up area: 2610 (242.48 sq.m.),7.0,7.0,No,3.0,,sector 7,,,,,,,0,,2610.030472,,0
house,Raj Villas,8.0,25543.0,3132.0,Carpet area: 348 (290.97 sq.m.),6.0,5.0,3+,4.0,East,sector 52,,,,,,,0,,,3131.9719830000004,0
house,,2.75,12343.0,2228.0,Built Up area: 2228 (206.99 sq.m.),6.0,6.0,2,2.0,,sector 12,,,,,,,0,,2228.019661,,0
house,,2.25,16892.0,1332.0,Built Up area: 148 (123.75 sq.m.),5.0,3.0,No,2.0,,sector 7,,,,,,,0,,1332.032625,,0
house,Sobha City,10.5,14323.0,7331.0,Built Up area: 7331 (681.07 sq.m.),5.0,4.0,3+,1.0,East,sector 108,,,,,,,0,,7330.969373,,0
house,Unitech Uniworld Resorts,10.0,181818.0,550.0,Plot area 550(51.1 sq.m.),5.0,6.0,3,4.0,North-East,sector 33,1.0,1.0,0.0,0.0,0.0,new,0,,550.0,,26
house,,7.0,10000.0,7000.0,Plot area 350(32.52 sq.m.)Built Up area: 7000 sq.ft. (650.32 sq.m.),10.0,11.0,3+,4.0,South-East,sector 39,0.0,0.0,1.0,0.0,0.0,relatively new,2,,350.0,,38
house,,1.6,17937.0,892.0,Plot area 892(82.87 sq.m.),1.0,1.0,2,2.0,,sector 39,,,,,,old,0,,892.0,,49
house,,1.8,21875.0,823.0,Plot area 900(83.61 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),1.0,1.0,2,3.0,North-East,sector 39,,,,,,relatively new,0,,900.0,720,0
house,Greenopolis,0.7,5397.0,1297.0,Built Up area: 1297 (120.5 sq.m.),2.0,2.0,2,14.0,North-East,sector 89,,,,,,,0,,1297.0499499999999,,0
house,Vipul World3.9 ★,3.35,5583.0,6000.0,Built Up area: 6000 (557.42 sq.m.),6.0,5.0,3+,3.0,South,sector 48,,,,,,,0,,6000.013137999999,,0
house,Spaze Privy3.9 ★,3.09,6981.0,4426.0,Built Up area: 3653 (339.37 sq.m.)Carpet area: 2922 sq.ft. (271.46 sq.m.),5.0,5.0,3+,14.0,East,sector 72,0.0,1.0,0.0,0.0,0.0,relatively new,1,,3652.944743,2922,46
house,Satya The Hermitage3.5 ★,3.15,6702.0,4700.0,Built Up area: 4700 (436.64 sq.m.),4.0,5.0,No,12.0,East,sector 103,,,,,,,0,,4699.949296,,0
house,,1.7,9444.0,1800.0,Built Up area: 200 (167.23 sq.m.)Carpet area: 180 sq.yards (150.5 sq.m.),3.0,3.0,No,1.0,,sector 12,,,,,,,0,,1800.046997,180,0
house,,4.75,10556.0,4500.0,Built Up area: 4500 (418.06 sq.m.),6.0,7.0,No,4.0,,sector 1,,,,,,,0,,4499.956034,,0
house,,1.65,18333.0,900.0,Built Up area: 900 (83.61 sq.m.),2.0,3.0,No,3.0,,sector 9,,,,,,,0,,899.9696789999999,,0
house,Sare Crescent Parc Royal Greens Phase 1,0.85,4877.0,1743.0,Built Up area: 1743 (161.93 sq.m.),4.0,4.0,3,4.0,,sector 92,,,,,,,0,,1742.998327,,0
house,,1.85,16003.0,1156.0,Carpet area: 1156 (107.4 sq.m.),4.0,3.0,2,3.0,,sector 1,,,,,,,0,,,1156.04286,0
house,Anshul,0.85,7727.0,1100.0,Carpet area: 1100 (102.19 sq.m.),2.0,2.0,No,4.0,North-East,sector 6,,,,,,,0,,,1099.962941,0
house,,0.6,6000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),1.0,1.0,No,1.0,,sector 3,,,,,,,0,,999.96631,,0
house,,3.5,9210.0,3800.0,Built Up area: 3800 (353.03 sq.m.),1.0,1.0,No,1.0,,sector 3,,,,,,,0,,3799.9796169999995,,0
house,,0.34,6800.0,500.0,Built Up area: 500 (46.45 sq.m.),1.0,1.0,No,1.0,,sector 110,,,,,,,0,,499.983155,,0
house,,0.75,10518.0,713.0,Plot area 713(66.24 sq.m.),6.0,4.0,1,3.0,,sector 6,,,,,,moderately old,0,,713.0,,71
house,,0.55,7333.0,750.0,Built Up area: 750 (69.68 sq.m.),1.0,1.0,No,1.0,,sector 3,,,,,,,0,,750.028552,,0
house,SS Omnia,0.42,84000.0,50.0,Plot area 50(4.65 sq.m.),5.0,3.0,2,3.0,,sector 86,,,,,,relatively new,0,,50.0,,0
house,,0.75,6938.0,1081.0,Built Up area: 1081 (100.43 sq.m.),3.0,1.0,No,1.0,,sector 36,,,,,,,0,,1081.018477,,0
house,,3.5,15555.0,2250.0,Built Up area: 2250 (209.03 sq.m.),10.0,1.0,No,1.0,,sector 11,,,,,,new,0,,2249.978017,,0
house,,1.16,7539.0,1539.0,Built Up area: 1535 (142.61 sq.m.),1.0,1.0,No,1.0,,sector 37d,,,,,,,0,,1535.0397790000002,,0
house,Suncity Avenue 76,0.75,10067.0,745.0,Plot area 745(69.21 sq.m.)Built Up area: 745 sq.ft. (69.21 sq.m.),2.0,2.0,2,11.0,North-East,sector 76,,,,,,new,0,,745.0,,49
house,Sheetla Enclave,0.96,10000.0,960.0,Plot area 945(87.79 sq.m.),7.0,4.0,2,3.0,,sector 5,0.0,0.0,1.0,0.0,1.0,moderately old,1,,945.0,,0
house,Adani Brahma Samsara4.2 ★,18.02,28200.0,6390.0,Built Up area: 6390 (593.65 sq.m.),9.0,12.0,3+,3.0,North-East,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1,,6389.989234999999,,184
house,,0.66,7168.0,921.0,Built Up area: 823 (76.46 sq.m.),2.0,2.0,3,4.0,,sector 36,,,,,,new,0,,823.0077939999999,,0
house,,4.6,20444.0,2250.0,Built Up area: 2250 (209.03 sq.m.),1.0,1.0,No,1.0,,sector 14,,,,,,,0,,2249.978017,,0
house,Signature Global City 63A,1.5,6289.0,2385.0,Built Up area: 2385 (221.57 sq.m.),3.0,3.0,2,1.0,,sector 63,,,,,,new,0,,2384.9573229999996,,0
house,Suncity Township4.1 ★,2.0,30968.0,646.0,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,9.0,9.0,3,11.0,North,sector 54,0.0,1.0,0.0,0.0,0.0,relatively new,2,,642.0,59,7
house,,0.8,10484.0,763.0,Built Up area: 763 (70.89 sq.m.),1.0,1.0,No,1.0,,sector 69,,,,,,,0,,763.052871,,0
house,,0.89,8127.0,1095.0,Built Up area: 1095 (101.73 sq.m.),1.0,1.0,No,1.0,,sector 81,,,,,,,0,,1095.011547,,0
house,,1.34,5000.0,2680.0,Built Up area: 2680 (248.98 sq.m.),1.0,1.0,No,1.0,,sector 108,,,,,,,0,,2679.995822,,0
house,,0.34,7555.0,450.0,Built Up area: 450 (41.81 sq.m.),1.0,1.0,1,1.0,,sector 39,,,,,,,0,,450.038659,,0
house,,0.8,8155.0,981.0,Plot area 109(91.14 sq.m.),5.0,4.0,1,2.0,,sector 3,,,,,,moderately old,0,,981.0,,0
house,,3.87,5160.0,7500.0,Plot area 1623(150.78 sq.m.)Built Up area: 7500 sq.ft. (696.77 sq.m.),19.0,17.0,3+,5.0,North-West,sector 17a,1.0,0.0,0.0,0.0,1.0,relatively new,0,,1623.0,,93
house,Nitin Vihar,0.85,9444.0,900.0,Plot area 900(83.61 sq.m.),3.0,2.0,No,1.0,West,sector 33,,,,,,relatively new,0,,900.0,,33
house,Sector 15 Part 2 RWA,10.0,22222.0,4500.0,Plot area 502(419.74 sq.m.),5.0,5.0,2,2.0,East,sector 15,,,,,,old,0,,4518.0,,58
house,,0.59,10085.0,585.0,Plot area 585(54.35 sq.m.),2.0,2.0,2,2.0,,sector 8,0.0,0.0,0.0,1.0,0.0,moderately old,0,,585.0,,7
house,,4.0,17778.0,2250.0,Plot area 250(209.03 sq.m.),5.0,5.0,2,3.0,,sector 53,1.0,0.0,0.0,0.0,0.0,relatively new,0,,2250.0,,23
house,,12.5,40611.0,3078.0,Plot area 342(285.96 sq.m.),6.0,5.0,3,4.0,East,sector 50,1.0,1.0,1.0,0.0,0.0,moderately old,1,,3078.0,,23
house,,1.7,17980.0,945.0,Plot area 900(83.61 sq.m.),2.0,2.0,3+,3.0,,sector 39,0.0,1.0,0.0,0.0,1.0,moderately old,0,,900.0,,54
house,Landmark House,2.75,25463.0,1080.0,Plot area 120(100.34 sq.m.),3.0,3.0,1,2.0,South-East,sector 43,0.0,0.0,1.0,0.0,0.0,moderately old,0,,1080.0,,21
house,International City by SOBHA Phase 2,7.0,12963.0,5400.0,Plot area 600(501.68 sq.m.),4.0,4.0,3+,2.0,West,sector 109,,,,,,relatively new,1,,5400.0,,126
house,,7.2,15926.0,4521.0,Plot area 420,4.0,4.0,2,1.0,,sector 17b,0.0,1.0,0.0,0.0,1.0,old,0,,4494.0,,6
house,nirvana country,10.0,14285.0,7000.0,Built Up area: 7000 (650.32 sq.m.),5.0,7.0,2,4.0,East,sector 50,0.0,1.0,0.0,0.0,0.0,moderately old,2,,6999.979448,,7
house,Emaar The Palm Springs,24.0,600000.0,400.0,Plot area 400(37.16 sq.m.),5.0,5.0,2,1.0,North-East,sector 54,1.0,1.0,1.0,0.0,0.0,old,1,,400.0,,144
house,,2.15,23889.0,900.0,Plot area 100(83.61 sq.m.),3.0,3.0,3,3.0,,sector 40,1.0,0.0,1.0,0.0,1.0,moderately old,0,,900.0,,51
house,,2.25,25000.0,900.0,Plot area 100(83.61 sq.m.),6.0,3.0,3+,3.0,North-West,sector 51,,,,,,relatively new,0,,900.0,,63
house,Experion Windchants3.8 ★,7.46,10260.0,7271.0,Built Up area: 6350 (589.93 sq.m.),4.0,4.0,3+,2.0,East,sector 112,0.0,1.0,1.0,0.0,0.0,relatively new,1,,6349.947526999999,,75
house,,0.6,11102.0,540.0,Plot area 60(50.17 sq.m.),8.0,4.0,3,3.0,West,sector 105,,,,,,new,0,,540.0,,17
house,,6.81,36911.0,1845.0,Plot area 205(171.41 sq.m.),12.0,14.0,3+,,East,sector 46,0.0,1.0,0.0,1.0,0.0,new,1,,1845.0,,49
house,Kothi,6.95,15444.0,4500.0,Plot area 500(418.06 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),4.0,4.0,3+,2.0,,sector 17b,1.0,1.0,1.0,0.0,1.0,old,0,,4500.0,,33
house,International City by SOBHA Phase 2,7.0,11240.0,6228.0,Plot area 692(578.6 sq.m.),5.0,5.0,3+,2.0,South,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,1,,6228.0,,167
house,Birla Navya,3.85,15437.0,2494.0,Carpet area: 2494 (231.7 sq.m.),3.0,3.0,3+,4.0,,sector 63a,0.0,1.0,0.0,0.0,0.0,new,1,,,2493.99563,191
house,Vatika Signature Villas,3.2,14351.0,2230.0,Plot area 2160(200.67 sq.m.),3.0,4.0,3,1.0,,sector 82,1.0,1.0,1.0,0.0,1.0,new,0,,2160.0,,66
house,,4.49,24455.0,1836.0,Plot area 204(170.57 sq.m.),9.0,9.0,3+,3.0,North-West,sector 45,0.0,0.0,0.0,1.0,0.0,moderately old,1,,1836.0,,108
house,Vipul Tatvam Villa,22.0,26667.0,8250.0,Plot area 1000(836.13 sq.m.),5.0,6.0,3,3.0,,sector 48,0.0,1.0,0.0,0.0,0.0,moderately old,0,,1000.0,,69
house,International City by SOBHA Phase 2,9.5,26389.0,3600.0,Plot area 400(334.45 sq.m.),5.0,5.0,3+,2.0,South,sector 109,1.0,1.0,1.0,0.0,1.0,relatively new,0,,3600.0,,164
house,Vatika India Next4.1 ★,7.0,194444.0,360.0,Plot area 360(33.45 sq.m.)Built Up area: 3900 sq.ft. (362.32 sq.m.)Carpet area: 3743 sq.ft. (347.74 sq.m.),4.0,4.0,3+,3.0,North-East,sector 82,0.0,1.0,0.0,0.0,0.0,relatively new,2,,360.0,3743,136
house,,4.15,18444.0,2250.0,Plot area 250(209.03 sq.m.),5.0,4.0,2,2.0,North-West,sector 14,,,,,,old,1,,2250.0,,51
house,Emaar MGF Marbella,12.0,38095.0,3150.0,Plot area 350(292.64 sq.m.),5.0,6.0,3+,4.0,North-East,sector 66,0.0,1.0,1.0,0.0,0.0,new,0,,3150.0,,38
house,Tata Primanti4.1 ★,8.5,13492.0,6300.0,Plot area 6300(585.29 sq.m.),5.0,6.0,3+,10.0,East,sector 72,1.0,1.0,1.0,0.0,1.0,relatively new,1,,6300.0,,183
house,Central Park Flower Valley Cerise Floors,1.35,11157.0,1210.0,Built Up area: 1210 (112.41 sq.m.),2.0,2.0,2,4.0,East,sector-33,1.0,0.0,0.0,0.0,0.0,new,2,,1209.969999,,122
house,,3.25,21495.0,1512.0,Plot area 168(140.47 sq.m.),5.0,6.0,3+,4.0,East,sector 56,0.0,0.0,1.0,1.0,0.0,relatively new,1,,1512.0,,27
house,,5.6,20741.0,2700.0,Plot area 300(250.84 sq.m.),6.0,4.0,3,3.0,East,sector 55,0.0,1.0,0.0,0.0,0.0,old,1,,2700.0,,50
house,Vipul Tatvam Villa,18.5,26428.0,7000.0,Plot area 7000(650.32 sq.m.),4.0,4.0,1,1.0,,sector 48,,,,,,moderately old,0,,7000.0,,43
house,,1.7,18888.0,900.0,Plot area 900(83.61 sq.m.),2.0,1.0,2,2.0,East,sector 10a,0.0,0.0,0.0,1.0,0.0,old,0,,900.0,,8
house,Eros Rosewood City4.0 ★,1.6,31481.0,508.0,Plot area 60(50.17 sq.m.),4.0,4.0,3,4.0,East,sector 49,,,,,,new,1,,60.0,,27
house,Satya The Hermitage3.5 ★,4.35,13501.0,3222.0,Plot area 358(299.33 sq.m.),4.0,4.0,3+,2.0,North,sector 103,1.0,1.0,1.0,0.0,1.0,relatively new,1,,3222.0,,171
house,Vatika India Next4.1 ★,6.8,20988.0,3240.0,Plot area 360(301.01 sq.m.),4.0,4.0,3+,3.0,North-East,sector 82,0.0,1.0,0.0,0.0,0.0,relatively new,2,,3240.0,,141
house,Emaar Emerald Hills4.1 ★,12.5,34722.0,3600.0,Plot area 400(334.45 sq.m.),4.0,4.0,3+,2.0,East,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,0,,3600.0,,0
house,,8.0,26298.0,3042.0,Plot area 338(282.61 sq.m.),9.0,9.0,3,4.0,North-East,sector 27,1.0,1.0,1.0,0.0,1.0,relatively new,2,,3042.0,,148
house,4S Aradhya Homes,1.83,6778.0,2700.0,Plot area 300(250.84 sq.m.),4.0,4.0,2,4.0,East,sector 67a,0.0,0.0,1.0,0.0,0.0,new,1,,2700.0,,185
house,Vipul Tatvam Villa,7.35,22812.0,3222.0,Plot area 358(299.33 sq.m.),4.0,5.0,2,2.0,South,sector 48,1.0,1.0,1.0,0.0,1.0,moderately old,1,,3222.0,,184
house,Eros Rosewood Villas,2.75,178571.0,154.0,Plot area 154(14.31 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,3.0,1,2.0,North-West,sector 49,0.0,0.0,0.0,1.0,0.0,old,1,,154.0,1650,104
house,,6.5,27461.0,2367.0,Plot area 263(219.9 sq.m.),12.0,12.0,3+,4.0,North-West,sector 46,1.0,0.0,1.0,0.0,0.0,relatively new,1,,2367.0,,41
house,Ireo Victory Valley4.1 ★,8.0,22222.0,3600.0,Plot area 400(334.45 sq.m.),6.0,7.0,3+,51.0,North-East,sector 67,1.0,1.0,1.0,0.0,0.0,moderately old,1,,3600.0,,58
house,,5.5,23061.0,2385.0,Plot area 265(221.57 sq.m.),8.0,8.0,3+,3.0,,sector 46,1.0,0.0,0.0,1.0,0.0,moderately old,1,,2385.0,,41
house,Ansal Florence Super,3.75,23148.0,1620.0,Plot area 180(150.5 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),3.0,4.0,3,2.0,,sector 57,1.0,1.0,0.0,0.0,1.0,moderately old,1,,1620.0,300,38
house,,4.75,20068.0,2367.0,Plot area 263(219.9 sq.m.)Built Up area: 261 sq.yards (218.23 sq.m.)Carpet area: 259 sq.yards (216.56 sq.m.),7.0,5.0,3+,3.0,South-West,sector 22,0.0,0.0,1.0,1.0,0.0,old,1,,2367.0,259,65
house,,5.1,16569.0,3078.0,Plot area 342(285.96 sq.m.)Built Up area: 125 sq.yards (104.52 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),3.0,2.0,No,1.0,East,sector 23,0.0,0.0,0.0,1.0,0.0,old,0,,3078.0,100,36
house,,3.9,21242.0,1836.0,Plot area 204(170.57 sq.m.),6.0,6.0,3+,3.0,North-East,sector 38,1.0,1.0,1.0,0.0,0.0,moderately old,0,,1836.0,,32
house,International City by SOBHA Phase 2,6.25,11574.0,5400.0,Plot area 600(501.68 sq.m.),4.0,4.0,3+,2.0,East,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,1,,5400.0,,169
house,Smart World Orchard,2.01,13000.0,1546.0,Plot area 1549(143.91 sq.m.),3.0,3.0,3,4.0,North,sector 61,,,,,,new,0,,1549.0,,176
house,,3.25,22429.0,1449.0,Plot area 161(134.62 sq.m.),4.0,4.0,3+,3.0,,sector 31,1.0,1.0,1.0,0.0,1.0,moderately old,1,,1449.0,,38
house,,9.25,39530.0,2340.0,Plot area 265(221.57 sq.m.)Built Up area: 262 sq.yards (219.07 sq.m.)Carpet area: 260 sq.yards (217.39 sq.m.),12.0,12.0,3+,4.0,North-East,sector 31,0.0,1.0,1.0,1.0,0.0,new,2,,2385.0,260,58
house,Bptp Visionnaire,6.0,22222.0,2700.0,Plot area 300(250.84 sq.m.),5.0,4.0,3,3.0,North-East,sector 70a,1.0,0.0,0.0,0.0,0.0,new,0,,2700.0,,49
house,Unitech South City 23.8 ★,5.88,27222.0,2160.0,Plot area 240(200.67 sq.m.),9.0,9.0,3+,3.0,East,sector 50,1.0,1.0,1.0,1.0,0.0,relatively new,2,,2160.0,,161
house,SS Hibiscus,12.25,20940.0,5850.0,Plot area 5850(543.48 sq.m.),5.0,7.0,3+,1.0,South-East,sector 50,1.0,1.0,1.0,1.0,0.0,relatively new,1,,5850.0,,207
house,Emaar MGF Marbella,12.0,37037.0,3240.0,Plot area 360(301.01 sq.m.),4.0,4.0,3+,3.0,East,sector 66,1.0,1.0,1.0,0.0,1.0,relatively new,1,,3240.0,,207
house,Eldeco Mansionz,6.4,23704.0,2700.0,Plot area 365(305.19 sq.m.)Built Up area: 366 sq.yards (306.02 sq.m.),4.0,4.0,3,3.0,West,sector 48,0.0,1.0,0.0,0.0,1.0,moderately old,1,,365.0,,182
house,,4.35,23693.0,1836.0,Plot area 204(170.57 sq.m.),8.0,8.0,2,3.0,North-East,sector 46,1.0,0.0,1.0,0.0,0.0,relatively new,1,,1836.0,,19
house,SS Hibiscus,12.5,40850.0,3060.0,Plot area 470(392.98 sq.m.)Built Up area: 410 sq.yards (342.81 sq.m.)Carpet area: 340 sq.yards (284.28 sq.m.),4.0,4.0,3+,2.0,West,sector 50,1.0,1.0,0.0,0.0,0.0,relatively new,2,,470.0,340,207
house,,3.5,15555.0,2250.0,Plot area 2050(190.45 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.),6.0,5.0,2,3.0,North-East,sector 5,1.0,1.0,1.0,1.0,0.0,old,2,,2050.0,,202
house,International City by SOBHA Phase 2,9.4,26111.0,3600.0,Plot area 400(334.45 sq.m.),5.0,6.0,3+,2.0,North-East,sector 109,1.0,1.0,1.0,0.0,1.0,relatively new,1,,3600.0,,178
house,International City by Sobha Phase 1,6.0,24691.0,2430.0,Plot area 270(225.75 sq.m.),4.0,4.0,3+,2.0,North-East,sector 109,1.0,1.0,1.0,0.0,1.0,relatively new,0,,2430.0,,193
house,International City by Sobha Phase 1,6.15,27333.0,2250.0,Plot area 270(225.75 sq.m.)Built Up area: 270 sq.yards (225.75 sq.m.)Carpet area: 250 sq.yards (209.03 sq.m.),5.0,5.0,3+,3.0,West,sector 109,0.0,1.0,1.0,0.0,1.0,relatively new,1,,270.0,250,170
house,Bptp Visionnaire,4.6,17624.0,2610.0,Plot area 290(242.48 sq.m.),4.0,4.0,3+,3.0,North,sector 70a,1.0,1.0,1.0,0.0,1.0,moderately old,0,,2610.0,,109
house,International City by SOBHA Phase 2,10.0,27778.0,3600.0,Plot area 400(334.45 sq.m.),4.0,5.0,3+,2.0,East,sector 109,1.0,1.0,1.0,1.0,0.0,new,1,,3600.0,,58
house,DLF New Town Heights 24.0 ★,2.47,7718.0,3200.0,Plot area 3200(297.29 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4.0,4.0,3+,,West,sector 86,0.0,1.0,1.0,0.0,0.0,moderately old,1,,3200.0,2200,170
house,,3.7,25535.0,1449.0,Plot area 161(134.62 sq.m.),8.0,8.0,2,4.0,North-East,sector 57,0.0,0.0,1.0,0.0,0.0,new,1,,1449.0,,58
house,Vipul Tatvam Villa,7.25,201388.0,360.0,Plot area 360(33.45 sq.m.),4.0,4.0,3,2.0,,sector 48,1.0,1.0,1.0,0.0,1.0,relatively new,1,,360.0,,141
house,,3.6,19608.0,1836.0,Plot area 204(170.57 sq.m.),8.0,4.0,3,3.0,North,sector 10a,0.0,0.0,1.0,0.0,0.0,moderately old,1,,1836.0,,35
house,Signature Global City,1.27,8089.0,1570.0,Plot area 1570(145.86 sq.m.),3.0,3.0,3,4.0,East,sector 37d,0.0,0.0,1.0,0.0,0.0,new,0,,1570.0,,104
house,Signature Global City 81,0.75,6849.0,1095.0,Plot area 1095(101.73 sq.m.),3.0,2.0,3,4.0,East,sector 81,1.0,0.0,0.0,0.0,0.0,new,0,,1095.0,,119
house,Emaar MGF Marbella,18.0,40000.0,4500.0,Plot area 500(418.06 sq.m.),5.0,6.0,3+,3.0,North-East,sector 66,1.0,1.0,1.0,0.0,1.0,relatively new,2,,4500.0,,193
house,Vipul Tatvam Villa,8.5,26235.0,3240.0,Plot area 360(301.01 sq.m.),4.0,4.0,1,,,sector 48,,,,,,relatively new,0,,3240.0,,30
house,Eldeco Mansionz,6.0,22222.0,2700.0,Plot area 300(250.84 sq.m.),4.0,4.0,3+,2.0,East,sector 48,0.0,1.0,0.0,0.0,0.0,moderately old,1,,2700.0,,84
house,Experion Windchants3.8 ★,9.5,23457.0,4050.0,Plot area 450(376.26 sq.m.)Built Up area: 7450 sq.yards (6229.15 sq.m.),5.0,5.0,3,2.0,,sector 112,0.0,1.0,0.0,0.0,0.0,relatively new,0,,4050.0,,60
house,,5.8,12837.0,4518.0,Plot area 502(419.74 sq.m.),4.0,4.0,3+,4.0,,sector 26,,,,,,old,0,,4518.0,,45
house,,4.6,12198.0,3771.0,Plot area 419(350.34 sq.m.),4.0,4.0,3+,,,sector 26,,,,,,old,0,,3771.0,,28
house,International City by Sobha Phase 1,6.0,9634.0,6228.0,Plot area 692(578.6 sq.m.),5.0,5.0,3+,2.0,South-West,sector 109,1.0,1.0,1.0,0.0,1.0,relatively new,0,,6228.0,,193
house,DLF New Town Heights 24.0 ★,2.5,7827.0,3194.0,Plot area 3194(296.73 sq.m.),4.0,5.0,3+,4.0,West,sector 86,0.0,1.0,1.0,1.0,0.0,moderately old,1,,3194.0,,58
house,International City by SOBHA Phase 2,8.48,23556.0,3600.0,Plot area 400(334.45 sq.m.),4.0,6.0,3+,3.0,North-East,sector 109,1.0,1.0,1.0,0.0,1.0,new,0,,3600.0,,177
house,International City by SOBHA Phase 2,6.25,10035.0,6228.0,Plot area 692(578.6 sq.m.),5.0,7.0,3+,3.0,North-East,sector 109,1.0,1.0,1.0,0.0,1.0,relatively new,0,,6228.0,,171
house,,5.15,26615.0,1935.0,Plot area 215(179.77 sq.m.),9.0,9.0,3+,3.0,East,sector 47,0.0,0.0,0.0,0.0,1.0,relatively new,1,,1935.0,,82
house,,3.5,24155.0,1449.0,Plot area 161(134.62 sq.m.),4.0,4.0,3,2.0,North-East,sector 31,0.0,0.0,0.0,0.0,1.0,old,1,,1449.0,,92
house,,3.6,14815.0,2430.0,Plot area 270(225.75 sq.m.),4.0,4.0,3,2.0,North-East,sector 91,,,,,,new,1,,2430.0,,58
house,Emaar The Palm Springs,14.0,62222.0,2250.0,Plot area 250(209.03 sq.m.),4.0,5.0,3+,2.0,North,sector 54,1.0,1.0,0.0,0.0,0.0,old,1,,2250.0,,207
house,Vatika The Seven Lamps3.8 ★,1.6,6597.0,2425.0,Plot area 2425(225.29 sq.m.),4.0,4.0,3+,16.0,North,sector 82,0.0,1.0,0.0,0.0,0.0,moderately old,0,,2425.0,,116
house,Vatika India Next4.1 ★,1.7,7870.0,2160.0,Plot area 240(200.67 sq.m.),3.0,3.0,3+,4.0,North-West,sector 83,0.0,1.0,1.0,0.0,0.0,new,0,,2160.0,,0
house,,3.4,15111.0,2250.0,Plot area 250(209.03 sq.m.),3.0,3.0,3,1.0,North-West,sector 14,,,,,,old,0,,2250.0,,41
house,BPTP Astaire Gardens3.7 ★,6.5,27871.0,2332.0,Plot area 299(250 sq.m.),4.0,4.0,3+,2.0,North-East,sector 70a,1.0,1.0,1.0,0.0,0.0,new,1,,299.0,,207
